Serving HTTP on 0.0.0.0 port 9999 (http://0.0.0.0:9999/) ...

Keyboard interrupt received, exiting.
127.0.0.1 - - [14/May/2025 22:29:14] "GET /data/HumanEvalJava/evosuite_120min/target/site/jacoco/ HTTP/1.1" 404 -
127.0.0.1 - - [14/May/2025 22:29:18] "GET / HTTP/1.1" 200 -
127.0.0.1 - - [14/May/2025 22:29:19] "GET /data/ HTTP/1.1" 200 -
127.0.0.1 - - [14/May/2025 22:29:23] "GET /data/HumanEvalJava/ HTTP/1.1" 200 -
127.0.0.1 - - [14/May/2025 22:29:26] "GET /data/HumanEvalJava/evosuite_2/ HTTP/1.1" 200 -
127.0.0.1 - - [14/May/2025 22:29:30] "GET /data/HumanEvalJava/evosuite_2/evosuite_generation_20250514_201807.log HTTP/1.1" 200 -
127.0.0.1 - - [19/May/2025 12:12:59] "GET / HTTP/1.1" 200 -
127.0.0.1 - - [19/May/2025 12:13:03] "GET /data/ HTTP/1.1" 200 -
127.0.0.1 - - [19/May/2025 12:13:06] "GET /data/HumanEvalJava/ HTTP/1.1" 200 -
127.0.0.1 - - [19/May/2025 12:13:08] "GET /data/HumanEvalJava/evosuite_2/ HTTP/1.1" 200 -
127.0.0.1 - - [19/May/2025 12:13:10] "GET /data/HumanEvalJava/evosuite_2/target/ HTTP/1.1" 200 -
